Car Name,Brand,Country of Origin,Body Style,Segment,Sales,Month
Accent,Hyundai,South Korea,Sedan,C1,0,2014-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2014-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2014-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2014-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2014-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2014-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2014-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2015-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2016-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2017-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2018-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2019-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2020-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2021-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2022-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2023-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2024-12-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-01-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-02-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-03-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-04-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-05-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-06-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-07-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-08-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-09-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-10-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-11-01
Accent,Hyundai,South Korea,Sedan,C1,0,2025-12-01
Accord,Honda,Japan,Sedan,D2,174,2011-01-01
Accord,Honda,Japan,Sedan,D2,242,2011-02-01
Accord,Honda,Japan,Sedan,D2,216,2011-03-01
Accord,Honda,Japan,Sedan,D2,83,2011-04-01
Accord,Honda,Japan,Sedan,D2,115,2011-05-01
Accord,Honda,Japan,Sedan,D2,103,2011-06-01
Accord,Honda,Japan,Sedan,D2,84,2011-07-01
Accord,Honda,Japan,Sedan,D2,132,2011-08-01
Accord,Honda,Japan,Sedan,D2,137,2011-09-01
Accord,Honda,Japan,Sedan,D2,172,2011-10-01
Accord,Honda,Japan,Sedan,D2,91,2011-11-01
Accord,Honda,Japan,Sedan,D2,61,2011-12-01
Accord,Honda,Japan,Sedan,D2,98,2012-01-01
Accord,Honda,Japan,Sedan,D2,94,2012-02-01
Accord,Honda,Japan,Sedan,D2,101,2012-03-01
Accord,Honda,Japan,Sedan,D2,25,2012-04-01
Accord,Honda,Japan,Sedan,D2,38,2012-05-01
Accord,Honda,Japan,Sedan,D2,52,2012-06-01
Accord,Honda,Japan,Sedan,D2,39,2012-07-01
Accord,Honda,Japan,Sedan,D2,34,2012-08-01
Accord,Honda,Japan,Sedan,D2,23,2012-09-01
Accord,Honda,Japan,Sedan,D2,43,2012-10-01
Accord,Honda,Japan,Sedan,D2,36,2012-11-01
Accord,Honda,Japan,Sedan,D2,79,2012-12-01
Accord,Honda,Japan,Sedan,D2,73,2013-01-01
Accord,Honda,Japan,Sedan,D2,62,2013-02-01
Accord,Honda,Japan,Sedan,D2,113,2013-03-01
Accord,Honda,Japan,Sedan,D2,33,2013-04-01
Accord,Honda,Japan,Sedan,D2,24,2013-05-01
Accord,Honda,Japan,Sedan,D2,27,2013-06-01
Accord,Honda,Japan,Sedan,D2,20,2013-07-01
Accord,Honda,Japan,Sedan,D2,62,2013-08-01
Accord,Honda,Japan,Sedan,D2,46,2013-09-01
Accord,Honda,Japan,Sedan,D2,60,2013-10-01
Accord,Honda,Japan,Sedan,D2,0,2013-11-01
Accord,Honda,Japan,Sedan,D2,0,2013-12-01
Accord,Honda,Japan,Sedan,D2,0,2014-01-01
Accord,Honda,Japan,Sedan,D2,0,2014-02-01
Accord,Honda,Japan,Sedan,D2,0,2014-03-01
Accord,Honda,Japan,Sedan,D2,0,2014-04-01
Accord,Honda,Japan,Sedan,D2,0,2014-05-01
Accord,Honda,Japan,Sedan,D2,0,2014-06-01
Accord,Honda,Japan,Sedan,D2,0,2014-07-01
Accord,Honda,Japan,Sedan,D2,0,2014-08-01
Accord,Honda,Japan,Sedan,D2,0,2014-09-01
Accord,Honda,Japan,Sedan,D2,0,2014-10-01
Accord,Honda,Japan,Sedan,D2,0,2014-11-01
Accord,Honda,Japan,Sedan,D2,0,2014-12-01
Accord,Honda,Japan,Sedan,D2,0,2015-01-01
Accord,Honda,Japan,Sedan,D2,0,2015-02-01
Accord,Honda,Japan,Sedan,D2,0,2015-03-01
Accord,Honda,Japan,Sedan,D2,0,2015-04-01
Accord,Honda,Japan,Sedan,D2,0,2015-05-01
Accord,Honda,Japan,Sedan,D2,0,2015-06-01
Accord,Honda,Japan,Sedan,D2,0,2015-07-01
Accord,Honda,Japan,Sedan,D2,0,2015-08-01
Accord,Honda,Japan,Sedan,D2,0,2015-09-01
Accord,Honda,Japan,Sedan,D2,0,2015-10-01
Accord,Honda,Japan,Sedan,D2,0,2015-11-01
Accord,Honda,Japan,Sedan,D2,0,2015-12-01
Accord,Honda,Japan,Sedan,D2,0,2016-01-01
Accord,Honda,Japan,Sedan,D2,0,2016-02-01
Accord,Honda,Japan,Sedan,D2,0,2016-03-01
Accord,Honda,Japan,Sedan,D2,0,2016-04-01
Accord,Honda,Japan,Sedan,D2,0,2016-05-01
Accord,Honda,Japan,Sedan,D2,0,2016-06-01
Accord,Honda,Japan,Sedan,D2,0,2016-07-01
Accord,Honda,Japan,Sedan,D2,0,2016-08-01
Accord,Honda,Japan,Sedan,D2,0,2016-09-01
Accord,Honda,Japan,Sedan,D2,25,2016-10-01
Accord,Honda,Japan,Sedan,D2,2,2016-11-01
Accord,Honda,Japan,Sedan,D2,0,2016-12-01
Accord,Honda,Japan,Sedan,D2,0,2017-01-01
Accord,Honda,Japan,Sedan,D2,0,2017-02-01
Accord,Honda,Japan,Sedan,D2,28,2017-03-01
Accord,Honda,Japan,Sedan,D2,1,2017-04-01
Accord,Honda,Japan,Sedan,D2,0,2017-05-01
Accord,Honda,Japan,Sedan,D2,0,2017-06-01
Accord,Honda,Japan,Sedan,D2,0,2017-07-01
Accord,Honda,Japan,Sedan,D2,10,2017-08-01
Accord,Honda,Japan,Sedan,D2,18,2017-09-01
Accord,Honda,Japan,Sedan,D2,0,2017-10-01
Accord,Honda,Japan,Sedan,D2,0,2017-11-01
Accord,Honda,Japan,Sedan,D2,0,2017-12-01
Accord,Honda,Japan,Sedan,D2,0,2018-01-01
Accord,Honda,Japan,Sedan,D2,0,2018-02-01
Accord,Honda,Japan,Sedan,D2,0,2018-03-01
Accord,Honda,Japan,Sedan,D2,0,2018-04-01
Accord,Honda,Japan,Sedan,D2,0,2018-05-01
Accord,Honda,Japan,Sedan,D2,0,2018-06-01
Accord,Honda,Japan,Sedan,D2,0,2018-07-01
Accord,Honda,Japan,Sedan,D2,0,2018-08-01
Accord,Honda,Japan,Sedan,D2,0,2018-09-01
Accord,Honda,Japan,Sedan,D2,0,2018-10-01
Accord,Honda,Japan,Sedan,D2,0,2018-11-01
Accord,Honda,Japan,Sedan,D2,0,2018-12-01
Accord,Honda,Japan,Sedan,D2,0,2019-01-01
Accord,Honda,Japan,Sedan,D2,0,2019-02-01
Accord,Honda,Japan,Sedan,D2,0,2019-03-01
Accord,Honda,Japan,Sedan,D2,0,2019-04-01
Accord,Honda,Japan,Sedan,D2,0,2019-05-01
Accord,Honda,Japan,Sedan,D2,0,2019-06-01
Accord,Honda,Japan,Sedan,D2,0,2019-07-01
Accord,Honda,Japan,Sedan,D2,0,2019-08-01
Accord,Honda,Japan,Sedan,D2,0,2019-09-01
Accord,Honda,Japan,Sedan,D2,0,2019-10-01
Accord,Honda,Japan,Sedan,D2,0,2019-11-01
Accord,Honda,Japan,Sedan,D2,0,2019-12-01
Accord,Honda,Japan,Sedan,D2,0,2020-01-01
Accord,Honda,Japan,Sedan,D2,0,2020-02-01
Accord,Honda,Japan,Sedan,D2,0,2020-03-01
Accord,Honda,Japan,Sedan,D2,0,2020-04-01
Accord,Honda,Japan,Sedan,D2,0,2020-05-01
Accord,Honda,Japan,Sedan,D2,0,2020-06-01
Accord,Honda,Japan,Sedan,D2,0,2020-07-01
Accord,Honda,Japan,Sedan,D2,0,2020-08-01
Accord,Honda,Japan,Sedan,D2,0,2020-09-01
Accord,Honda,Japan,Sedan,D2,0,2020-10-01
Accord,Honda,Japan,Sedan,D2,0,2020-11-01
Accord,Honda,Japan,Sedan,D2,0,2020-12-01
Accord,Honda,Japan,Sedan,D2,0,2021-01-01
Accord,Honda,Japan,Sedan,D2,0,2021-02-01
Accord,Honda,Japan,Sedan,D2,0,2021-03-01
Accord,Honda,Japan,Sedan,D2,0,2021-04-01
Accord,Honda,Japan,Sedan,D2,0,2021-05-01
Accord,Honda,Japan,Sedan,D2,0,2021-06-01
Accord,Honda,Japan,Sedan,D2,0,2021-07-01
Accord,Honda,Japan,Sedan,D2,0,2021-08-01
Accord,Honda,Japan,Sedan,D2,0,2021-09-01
Accord,Honda,Japan,Sedan,D2,0,2021-10-01
Accord,Honda,Japan,Sedan,D2,0,2021-11-01
Accord,Honda,Japan,Sedan,D2,0,2021-12-01
Accord,Honda,Japan,Sedan,D2,0,2022-01-01
Accord,Honda,Japan,Sedan,D2,0,2022-02-01
Accord,Honda,Japan,Sedan,D2,0,2022-03-01
Accord,Honda,Japan,Sedan,D2,0,2022-04-01
Accord,Honda,Japan,Sedan,D2,0,2022-05-01
Accord,Honda,Japan,Sedan,D2,0,2022-06-01
Accord,Honda,Japan,Sedan,D2,0,2022-07-01
Accord,Honda,Japan,Sedan,D2,0,2022-08-01
Accord,Honda,Japan,Sedan,D2,0,2022-09-01
Accord,Honda,Japan,Sedan,D2,0,2022-10-01
Accord,Honda,Japan,Sedan,D2,0,2022-11-01
Accord,Honda,Japan,Sedan,D2,0,2022-12-01
Accord,Honda,Japan,Sedan,D2,0,2023-01-01
Accord,Honda,Japan,Sedan,D2,0,2023-02-01
Accord,Honda,Japan,Sedan,D2,0,2023-03-01
Accord,Honda,Japan,Sedan,D2,0,2023-04-01
Accord,Honda,Japan,Sedan,D2,0,2023-05-01
Accord,Honda,Japan,Sedan,D2,0,2023-06-01
Accord,Honda,Japan,Sedan,D2,0,2023-07-01
Accord,Honda,Japan,Sedan,D2,0,2023-08-01
Accord,Honda,Japan,Sedan,D2,0,2023-09-01
Accord,Honda,Japan,Sedan,D2,0,2023-10-01
Accord,Honda,Japan,Sedan,D2,0,2023-11-01
Accord,Honda,Japan,Sedan,D2,0,2023-12-01
Accord,Honda,Japan,Sedan,D2,0,2024-01-01
Accord,Honda,Japan,Sedan,D2,0,2024-02-01
Accord,Honda,Japan,Sedan,D2,0,2024-03-01
Accord,Honda,Japan,Sedan,D2,0,2024-04-01
Accord,Honda,Japan,Sedan,D2,0,2024-05-01
Accord,Honda,Japan,Sedan,D2,0,2024-06-01
Accord,Honda,Japan,Sedan,D2,0,2024-07-01
Accord,Honda,Japan,Sedan,D2,0,2024-08-01
Accord,Honda,Japan,Sedan,D2,0,2024-09-01
Accord,Honda,Japan,Sedan,D2,0,2024-10-01
Accord,Honda,Japan,Sedan,D2,0,2024-11-01
Accord,Honda,Japan,Sedan,D2,0,2024-12-01
Accord,Honda,Japan,Sedan,D2,0,2025-01-01
Accord,Honda,Japan,Sedan,D2,0,2025-02-01
Accord,Honda,Japan,Sedan,D2,0,2025-03-01
Accord,Honda,Japan,Sedan,D2,0,2025-04-01
Accord,Honda,Japan,Sedan,D2,0,2025-05-01
Accord,Honda,Japan,Sedan,D2,0,2025-06-01
Accord,Honda,Japan,Sedan,D2,0,2025-07-01
Accord,Honda,Japan,Sedan,D2,0,2025-08-01
Accord,Honda,Japan,Sedan,D2,0,2025-09-01
Accord,Honda,Japan,Sedan,D2,0,2025-10-01
Accord,Honda,Japan,Sedan,D2,0,2025-11-01
Accord,Honda,Japan,Sedan,D2,0,2025-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2011-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2012-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2013-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2014-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2015-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2016-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2017-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2018-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2019-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-04-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-05-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-06-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-07-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-08-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-09-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-10-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-11-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2020-12-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2021-01-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2021-02-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2021-03-01
Alcazar,Hyundai,South Korea,SUV,C2,0,2021-04-01
Alcazar,Hyundai,South Korea,SUV,C2,1360,2021-05-01
Alcazar,Hyundai,South Korea,SUV,C2,3103,2021-06-01
Alcazar,Hyundai,South Korea,SUV,C2,3001,2021-07-01
Alcazar,Hyundai,South Korea,SUV,C2,3468,2021-08-01
Alcazar,Hyundai,South Korea,SUV,C2,1929,2021-09-01
Alcazar,Hyundai,South Korea,SUV,C2,1392,2021-10-01
